resp_ind,industry,product_id,channel,reason_id
0,Community (Medical),OBSB31115,SKLM,1
0,Marketing,062178E,SKLM,1
0,Education (Strategic TESOL),TAC,SEO,1
1,Counselling,DOCO,DIRECT,1
0,Community (Medical),OHLT31812,SEO,1
0,Community (Medical),OBSB31115,SKLM,1
0,Finance,DFSFP4-1,SKNV,1
0,Education (Strategic TESOL),TPD,DSPP,1
0,Community Work,OCHC50612,SKLM,1
0,Community Work,BASSXIV,DSPP,1
0,Business and Accounting,SLBSB51915,SEMG,1
0,Community Work (Medical),OCHC30212,DIRECT,1
0,Community Work,#,DIRECT,1
0,Events+Hospitality,WB11BABHM01FNSU,SK_OTHER,1
0,Community Work (Medical),OCHC30212,SKLM,1
0,Business and Accounting,OFNS40211,SEO,1
0,Community Work (Medical),OCHC30312,SKLM,1
0,Counselling,GDC,NON-CORE,1
0,Business (Strategic HR),DFSMBM(FULL),SEO,1
0,Counselling,DOCO,SKLM,1
0,Education,OCHC30113,SEMG,1
0,IT,CCNAS,DIRECT,1
0,Not assigned,#,SKLM,1
0,Arts (Arts team),CUV50407,SEMG,1
0,Community Work,OCHC50212,SEO,1
0,IT,THR1E,DSPP,1
0,Community Work (Medical),OCHC30408,SKLM,1
1,Education (Strategic TESOL),TPD,SEO,1
0,Finance,KFNS41411G,SKNV,1
0,HR,OBSB50615,SKLM,1
0,Community Work,OCHC50612,SEMG,1
0,IT,MCITPEA,DSPP,1
0,Counselling,BA-SSPSY6,DIRECT,1
0,Education (Strategic TESOL),TAD,SEO,1
0,Community Work (Medical),OCHC30212,NON-CORE,1
0,Property,KVICLP,SEO,1
0,Design,DGDFT,SEO,1
0,TESOL,M348S,SKNV,1
0,Education (Strategic TESOL),TC4,SKLM,1
0,Community Work,DOCSCM,SEMG,1
0,Community Work,OCHC50612,SEMG,1
0,Admin,OBSB20115,SKLM,1
0,Business and Accounting,OFNS30311,SKLM,1
0,Business (Strategic HR),KGDAF,SEO,1
0,Business (Strategic HR),DFSMBM(FULL),DSPP,1
0,Community Work (Medical),OCHC30212,SEO,1
0,Business and Accounting,BA-BUSMGT4,SEO,1
0,Not assigned,#,SKLM,1
0,IT,OBSB51413,SKNV,1
0,IT,TSCM5E,SEO,1
0,Marketing,OBSB40107,SKLM,1
0,Community Work (Medical),OCHC30212,SKLM,1
0,Education,OCHC30113,SKLM,1
0,Work Health Safety (Property),OBSB41412,SEMB,1
0,Not assigned,#,SEO,1
0,HR,OBSB50615,DIRECT,1
0,Community Work (Medical),OCHC30212,YAHO,1
0,Arts (Arts team),OCUF40107,SEMB,1
0,Community Work,BCOUNSCO,SKLM,1
0,IT,CAPM,SKLM,1
0,Community Work,OCHC50612,SEMG,1
0,Construction,OCPC50210,SEMG,1
0,IT,CTAPLUS12,SKLM,1
0,Construction,OCPC40110-OCPC40508,EDM,1
0,Law (Community),BA-SSCCRI,SEO,1
0,IT,OICA50111,SKNV,1
0,Counselling,DOCO,SEMG,1
0,IT,CEH,SEO,1
0,Business and Accounting,BA-BUSMGT4,DSPP,1
0,Community Work,OCHC40708,DIRECT,1
0,Work Health Safety (Property),OBSB51312,SEO,1
0,Education,OCHC50113,SEMG,1
0,Events+Hospitality,WB11ADBHM01FNSU,SKLM,1
0,Construction,OCPC50210,SEO,1
0,Community Work (Medical),OCHC30312,SEMG,1
0,Marketing,OBSB51915-DP-OBSB51215-DP,SKLM,1
0,Community (Medical),OBSB31115,SKLM,1
0,Business (Property),OAHC51110,SEMG,1
0,Marketing,OBSB51915-DP-OBSB51215-DP,SEMG,1
0,Not assigned,#,SKLM,1
0,Work Health Safety (Property),OBSB41412,SKNV,1
0,Business and Accounting,OBSB51915,DIRECT,1
0,Natural Health,DBTRFTBN,SEMG,1
0,Logistics,S462S,SK_OTHER,1
0,Community Work,OCHC50312,SEO,1
1,Business and Accounting,OBSB40812,DIRECT,1
0,Work Health Safety (Property),OBSB51312,SKLM,1
0,Community Work,OCHC40708,SK_OTHER,1
0,Community Work (Medical),OCHC30212,SKLM,1
0,Logistics,S461S,SKLM,1
0,Community Work,OCHC50413,DIRECT,1
0,Community Work,OCHC40512,SEO,1
0,Counselling,DOCO,SEMG,1
0,Construction,OCPC40110-OCPC40508,SKLM,1
0,Community (Medical),OHLT32912,SKNV,1
0,Education (Strategic TESOL),TAC,SEMG,1
0,Natural Health,DBTRFTPY,SKLM,1
0,Community Work (Medical),OCHC30408,SKLM,1
0,Finance,DFSFP4-1,DIRECT,1
0,Events+Hospitality,WBDEFTU,SEO,1
0,Community Work,OCHC50612,SKLM,1
0,Construction,OCPC50210,DIRECT,1
0,Events+Hospitality,WBDBEMICFU,SEMG,1
0,IT,TFIN5E,SEO,1
0,Education (Strategic TESOL),TAC,SKLM,1
0,Community (Medical),OHLT31812,SKLM,1
0,Community Work (Medical),OCHC30212,SKLM,1
0,Education,OCHC50113,SEMG,1
1,Education (Strategic TESOL),#,SEO,1
0,Counselling,DOCO,SKLM,1
0,Business and Accounting,OSIR30212,SKLM,1
0,Community (Medical),OHLT31812,DIRECT,1
0,Business and Accounting,OFNS40211,SEO,1
0,Business and Accounting,OFNS40211,SEO,1
0,IT,OBSB51413,SEO,1
0,Admin,OBSB40515,SKLM,1
0,Community Work,BCOUNSCO,SKLM,1
0,IT,THR1E,SEO,1
0,Community (Medical),OBSB31115,DIRECT,1
0,HR,OBSB50615,DIRECT,1
0,Not assigned,#,SEMG,1
0,Work Health Safety (Property),OBSB41412,SEO,1
1,Admin,BA-BUSMGT4,SKNV,1
0,Construction,OCPC50210,DIRECT,1
0,Community (Medical),OBSB30415-OBSB31115,DIRECT,1
0,Natural Health,DBTRFTPY,SK_OTHER,1
0,Marketing,BA-BUSMKT5,DIRECT,1
0,Business (Strategic HR),DFP1-4,NON-CORE,1
0,Construction,OCPC50210,SEMG,1
0,Community Work,OCHC40512,SEO,1
0,HR,OBSB41013,SKLM,1
0,Community Work,OCHC50612,SEO,1
0,IT,PMP,SEO,1
0,HR,OBSB50615,SKLM,1
0,Community Work (Medical),OCHC30212,SKNV,1
0,Community Work,DOCSCM,SEO,1
0,IT,PMIACP,DIRECT,1
0,IT,CAPM,SK_OTHER,1
0,Community (Medical),OBSB31115,SKLM,1
0,Natural Health,DHSPTU,SEMG,1
0,Not assigned,#,SEO,1
0,Business and Accounting,OBSB40212,SEO,1
0,Not assigned,#,DIRECT,1
0,Community (Medical),OHLT31812,DIRECT,1
0,Business and Accounting,SLBSB51915,SEMG,1
0,IT,ITILV311,SEO,1
0,Arts,JDGD,DIRECT,1
0,Education,BA-EDUEC2,SEMG,1
0,Community (Medical),OBSB31115,DIRECT,1
0,Business and Accounting,OFNS40211,DIRECT,1
0,Business and Accounting,OBSB40407,DSPP,1
0,Community (Medical),OBSB31115,SEMG,1
0,Business and Accounting,OBSB40407,SEO,1
0,IT,CCNA,DIRECT,1
0,Community Work,OCHC50612,SEO,1
0,Community Work (Medical),OCHC30312,SKLM,1
0,Construction,OCPC40110-OCPC40508,SKLM,3
0,Not assigned,#,SEO,3
0,Community Work,OCHC40512,SEO,3
0,IT,CCENT,SKLM,3
0,Community (Medical),OBSB31115,EDM,3
0,Work Health Safety (Property),OBSB41412,DIRECT,3
0,Arts (Arts team),BA-CMNMED3,SEMG,3
0,Community (Medical),OBSB31115,SKLM,3
0,Community (Medical),OBSB30415-OBSB31115,SKLM,3
0,Work Health Safety (Property),OBSB51312,SEO,3
0,Community (Medical),OBSB31115,SKLM,3
0,Education,OCHC30113,SKLM,3
0,Admin,SLBSB50415,SKLM,3
0,Business and Accounting,OBSB40407,SEO,3
0,Not assigned,#,SKLM,3
0,Arts,JDGD,DSPP,3
0,Business (Property),#,DSPP,3
0,IT,MCSESI,DIRECT,3
0,Education,OCHC30213,SEMG,3
0,Business (Property),OAHC50610,SEMG,3
0,TESOL,M348S,EDM,3
0,Business and Accounting,OBSB40407,SEO,3
0,IT,CERPAP,DIRECT,3
0,Community Work (Medical),OCHC30312,SEO,3
0,Education,BA-EDUPRI,SEO,3
0,IT,TFIN5E,SKLM,3
0,Logistics,S462S,SKLM,3
0,Education (Strategic HR),OTAE40110,SKNV,3
0,Admin,OBSB30415,NON-CORE,3
0,Not assigned,#,SKNV,3
0,Education,GD-TEAPRI2,SEO,3
0,Not assigned,#,SEO,3
0,Business and Accounting,BA-BUSMGT4,SKLM,3
0,Education (Strategic TESOL),TAD,SEMG,3
0,HR,OBSB40812,SEMG,3
0,Not assigned,#,SEMG,3
0,IT,TSCM5E,SEO,3
0,Education (Strategic HR),OTAE40110,SEMG,3
0,Work Health Safety (Property),OBSB41412,SEO,3
0,TESOL,A300S,SEMG,3
0,Design,DGDFT,DIRECT,3
0,Not assigned,#,SKLM,3
0,HR,BA-BUSLSC2,EDM,3
0,Business and Accounting,OFNS30311,SKLM,3
0,Work Health Safety (Property),OBSB41412,EDM,3
0,Admin,SLBSB50415,DIRECT,3
0,IT,MTA98-366,SEO,3
0,Business and Accounting,OBSB40407,SEO,3
0,IT,CTLIN,SEO,3
0,Not assigned,#,SKLM,3
0,Construction,OCPC50210,SEMG,3
0,Education,BA-EDUEC2,SEO,3
0,Education,GD-TEAPRI2,SEO,3
0,Finance,KFNS41411C,SKNV,3
0,Work Health Safety (Property),OBSB41412,DSPB,3
0,HR,OBSB51915-DP-OBSB50615-DP,DIRECT,3
0,Community (Medical),OBSB30415-OBSB31115,SKLM,3
0,Arts,JDVC,EDM,3
0,Property,KNSWCR,DIRECT,3
0,Arts (Arts team),CDPPTDEU,DIRECT,3
0,PR,DBPRDEFH,SEMG,3
0,IT,OICA50111,SEO,3
1,IT,OSQLCE,DIRECT,3
0,Education,BA-EDUPRI,SEMG,3
0,Finance,KFNS41411C,SKNV,3
1,Education,BA-EDUEC2,SKLM,3
0,Education,OCHC30113,SEO,3
0,HR,OBSB51915-DP-OBSB50615-DP,DIRECT,3
0,Education,OCHC30113,SEMG,3
0,IT,ELEVITPKG,SKLM,3
0,Construction,OCPC50210,SK_OTHER,3
0,Construction,OCPC40110,SEMG,3
0,Property,#,SEO,3
0,Community Work (Medical),OCHC30312,SKLM,3
0,Counselling,DOCO,SKNV,3
0,Natural Health,DBTRFTPY,NON-CORE,3
0,Counselling,DOCO,SKNV,3
0,Natural Health,ADNPFTSYD,SEO,3
0,Counselling,DOCO,SEMG,3
0,IT,OBSB51413,SEMG,3
0,Design,DIDDFT,SKLM,3
0,Not assigned,#,DIRECT,3
0,Business (Property),OAHC51110,SKLM,3
0,Logistics,S460S,SEO,3
0,IT,CERPAP,DIRECT,3
0,Events & Hospitality (Strategic TESOL),OSIT31312,SEO,3
0,Education,GD-TEAPRI2,SEMG,3
0,Counselling,DOCO,JOBSEEKER EMAIL,3
0,IT,OCA11G,NON-CORE,3
0,IT,P2F10,DIRECT,3
0,Business and Accounting,BA-BUSACC5,DIRECT,3
0,Education,BA-EDUPRI,SEMD,3
0,Education,BA-EDUEC2,SKLM,3
0,Business and Accounting,OFNS40211,SKLM,3
0,Business (Property),OAHC51110,SK_OTHER,3
0,Education (Strategic HR),OTAE40110,SEO,3
0,Logistics,S461S,SEMG,3
0,IT,CCNPS,DSPP,3
0,Not assigned,#,DIRECT,3
0,IT,CCNA,SEO,3
0,IT,TSCM6E,SEMG,3
0,Education (Strategic TESOL),TAD,9MSN,3
0,Arts (Arts team),CDPPTDEU,SKLM,3
0,Education,GD-TEAPRI2,SEMG,3
0,Community (Medical),OBSB30415-OBSB31115,SKLM,3
0,Work Health Safety (Property),OBSB51312,SKNV,3
0,Not assigned,#,SKLM,3
0,Education (Strategic TESOL),TAD,SEO,3
0,Not assigned,TAC,SKNV,3
0,Education,MA-TEAPRI2,EDM,3
1,Counselling,BCOUNS,SEMG,3
0,Community Work (Medical),OCHC30212,SEO,3
0,Community Work,DOCSCM,SEO,3
0,Community Work,OCHC40512,DIRECT,3
0,IT,ITILV311,SKLM,3
1,Community Work,OCHC50413,SEO,3
0,Events+Hospitality,OSIT30713,SEO,3
0,Events & Hospitality (Strategic TESOL),OSIT31312,SKNV,3
0,Construction,OCPC50210,SEMG,3
0,Counselling,BCOUNS,DSPP,3
0,Education,OCHC50113,SEMG,3
0,IT,TFIN5E,SEO,3
0,Construction,OCPC40110,SEMG,3
0,Not assigned,#,DIRECT,3
1,Construction,OCPC50210,SEO,3
0,Not assigned,#,SEMG,3
0,Education,OCHC30113,DIRECT,3
1,Construction,OCPC50210,SKLM,3
0,Education (Strategic TESOL),TPD,SEO,3
0,Not assigned,#,DIRECT,3
0,Not assigned,#,DIRECT,3
0,Education,GD-TEAPRI2,SEO,3
0,Construction,OCPC50210,SEO,3
0,Community Work,OCHC50412,SEMG,3
0,Admin,OBSB30415,SKLM,3
0,HR,OBSB50615,SKNV,3
0,Not assigned,#,SKLM,3
0,Natural Health,BHSNMPTU,SEMG,3
0,Not assigned,#,SKLM,3
0,Marketing,OBSB60507,SKLM,3
0,IT,ISEBSTF,DSPP,3
0,Not assigned,#,SEMG,3
0,Natural Health,ADNMFT,SEO,3
0,Not assigned,#,SKLM,3
1,Marketing,#,SEMG,3
0,Business (Property),OAHC50610,DIRECT,3
0,Business (Property),OAHC50110,DIRECT,3
0,Community Work (Medical),OCHC30312,SKLM,3
0,Community (Medical),OBSB30415-OBSB31115,SKLM,3
0,Education (Strategic HR),OTAE40110,SEO,3
0,Business and Accounting,MA-BUSADM3,SKNV,3
0,Events & Hospitality (Strategic TESOL),OSIT31312,SEMG,3
0,Design,DIDDFT,EDM,3
0,Community Work,OCHC40413,SEO,3
0,Community Work,OCHC40412,SKLM,3
0,Construction,OCPP50911,SEMG,3
0,IT,TFIN5E,SKNV,3
0,IT,CEH,SEMG,3
0,Community (Medical),OHLT52012,SEO,3
0,Property,#,DIRECT,3
0,Business and Accounting,OBSB40407,DSPP,3
0,Work Health Safety (Property),OBSB51312,SKLM,3
0,IT,OICA50111,DIRECT,3
0,Admin,OBSB40515,SEMG,3
0,Construction,OCPC50210,SEMG,3
1,IT,#,SEO,3
0,Events & Hospitality (Strategic TESOL),OSIT50112,SKNV,3
0,Business and Accounting,OFNS30311,SEMG,3
0,Education (Strategic TESOL),TPD,DIRECT,3
0,Business (Strategic HR),CERTIVFMB,SKLM,3
0,IT,TFIN5E,SEO,3
0,IT,CERPSCM,SEO,3
0,IT,CCDP,SEO,3
0,Fitness,DISDDEPTU,SKLM,3
0,Education,OCHC50113,SEO,3
0,Education,OCHC30113,SEO,3
0,Community Work,OCHC50612,SKLM,3
0,Community Work (Medical),OCHC30312,DIRECT,3
0,Community Work (Medical),OCHC30408,SEO,3
0,TESOL,M348S,SEMG,3
0,Education (Strategic TESOL),TC4,DIRECT,3
0,Education,OCHC30113,SKLM,3
0,IT,TFIN5E,SEO,3
0,Fitness,BA-BUSSM,DSPP,3
0,Community Work (Medical),OCHC30212,SEMG,3
0,Community Work,OCHC50612,SK_OTHER,3
0,Not assigned,#,SEO,3
0,Arts (Arts team),CUV50407,SEO,3
0,Business (Strategic HR),DFSMBM(FULL),SKLM,3
0,Business and Accounting,OFNS50215,SEMG,3
0,Not assigned,#,SEMG,3
0,Not assigned,#,SKNV,3
0,Work Health Safety (Property),OBSB51312,SKLM,3
0,IT,S326S,SEMG,3
0,Community Work (Medical),OCHC30212,SEO,3
0,Business and Accounting,OBSB40407,SKLM,3
0,Property,OCPP40307,SEMG,3
0,Community Work (Medical),OCHC30212,SEO,3
0,Business (Property),OAHC50610,SEO,3
0,Community (Medical),OHLT31812,SEMG,3
0,IT,OCPJSE7P,SKLM,3
0,Counselling,BCOUNS,SKLM,3
0,Not assigned,#,SKLM,3
0,Community (Medical),#,SKLM,3
0,IT,S326S,DIRECT,3
0,Community Work,OCHC40412,SEO,3
0,Property,OCPP40307,SEO,3
0,Education (Strategic TESOL),TPD,DIRECT,3
0,Business and Accounting,OFNS30311,DIRECT,3
0,Design,DGDFT,SKLM,3
0,Property,KQLDCR,SEMG,3
0,Not assigned,#,SKNV,3
0,Education (Strategic HR),OTAE40110,DSPP,3
0,Property,OCPP40307,SKLM,3
0,Arts,JDGD,SKLM,3
0,Education,BA-EDUEC2,SKLM,3
0,Arts (Arts team),CDPPTDEU,DSPB,3
0,HR,OBSB41013,SEMG,3
0,Community Work,OCHC40412,DIRECT,3
0,Community Work,DOCSCM,SEO,3
0,IT,ELEVITPKG,DIRECT,3
0,HR,OBSB50615,SKLM,3
0,Counselling,DOCO,SKNV,3
0,Not assigned,#,SEO,3
0,Work Health Safety (Property),OBSB41412,SEO,3
0,Business and Accounting,OFNS40211,SEO,3
0,Education,BA-EDUEC2,SEMG,3
0,Counselling,DOCO,SEMG,3
0,IT,ITILV311,SKLM,3
0,Community Work,OCHC40512,DIRECT,3
0,Business and Accounting,OBSB40407,NON-CORE,3
0,IT,OICA50111,SEO,3
0,Construction,#,DIRECT,3
0,IT,CERPAP,DIRECT,3
0,Community Work,OCHC50612,SKNV,3
0,Education,OCHC30113,SEO,3
0,IT,OCPJSE7P,SEO,3
0,Education,MA-TEAPRI2,SKLM,3
0,Property,OCPP30211,SKLM,3
0,Construction,#,SKLM,3
0,Education,OCHC30113,SKNV,3
1,Design,DIDDFT,SEMG,3
0,Not assigned,#,JOBSEEKER EMAIL,3
0,Not assigned,#,SKLM,3
0,Education,GD-TEAPRI2,SEMG,3
0,Community Work (Medical),OCHC30312,SEMG,3
0,Property,OCPP40307,SEO,3
0,Community Work,OCHC50612,SEMG,3
0,Admin,OBSB31015,SKLM,3
0,Education,BA-EDUPRI,SEMG,3
0,Education (Strategic TESOL),TAC,SEO,3
0,Community Work,OCHC50612,SKLM,3
0,Community (Medical),OBSB31115,SKLM,3
0,Arts (Arts team),CDPPTDEU,SKLM,3
0,Law,BA-SSSCT,SEO,3
0,Property,OCPP40307,SEO,3
0,Community Work,BACST1DEFH,SEO,3
0,Education (Strategic TESOL),TAC,SKNV,3
0,Education,BA-EDUPRI,DIRECT,3
0,Education (Strategic TESOL),TAC,SKNV,3
1,IT,CTSEC11,SEO,3
0,Community Work,OCHC40413,SEMG,3
0,Community (Medical),OBSB31115,SK_OTHER,3
0,Community Work,OCHC50612,DIRECT,3
0,Community Work (Medical),OCHC30212,DIRECT,3
0,Business and Accounting,OBSB40812,SEMG,3
0,Community Work (Medical),OCHC30212,SKLM,3
1,Marketing,OBSB51215,DIRECT,3
0,IT,OBSB51413,DIRECT,3
0,Business and Accounting,OFNS60215,SEO,3
0,Not assigned,#,SKLM,3
0,Property,OCPP40307,SEMG,3
0,Community (Medical),OHLT31812,DSPP,3
0,Construction,OCPC50210,SEMG,3
0,Events+Hospitality,WB11ADBEM01FNSU,SKLM,3
0,Counselling,DOCO,SKLM,3
1,Community Work,OCHC50612,SEO,3
0,IT,CAPM,9MSN,3
0,Education (Strategic HR),OTAE40110,DIRECT,3
0,IT,TFIN5E,SKLM,3
0,Community (Medical),OHLT32912,DIRECT,3
0,Events+Hospitality,WB11ADBTM01FNSU,DIRECT,3
0,Education,OCHC30113,DIRECT,3
0,Business and Accounting,MA-PACC,SKLM,3
0,Education,OCHC30113,SEO,3
0,Natural Health,DBTRFTBN,SEMG,3
0,Construction,OCPC50210,SEMG,3
0,Education,OCHC30113,SKLM,3
0,Community Work,OCHC40413,SEO,3
0,Not assigned,#,SKNV,3
0,Community Work,OCHC50612,SKLM,3
0,Community Work,OCHC40412,SEMG,3
0,Property,OCPP30211,SEMG,3
0,Business and Accounting,OSIR30212,SEO,3
0,IT,CERPPLM,SEO,3
0,IT,CTNET14,SKLM,3
0,Counselling,DOCO,SEO,3
0,Education,OCHC30113,DIRECT,3
0,TESOL,A300S,SEMG,3
0,Admin,BA-BUSBAD3,SKLM,3
0,Construction,OCPC40110-OCPC40308,SEMG,3
0,Business and Accounting,OFNS40211,SEO,3
0,Business (Strategic HR),CERTIVFMB,SEO,3
0,Community Work,OCHC40708,SEMG,3
0,Business and Accounting,OBSB51915,SEO,3
0,Construction,OCPP50911,EDM,3
0,Education,OCHC30113,SKLM,3
0,Business and Accounting,OBSB50207,SEMG,3
0,Education (Strategic TESOL),TPD,SEO,3
0,IT,TSCM6E,SKNV,3
0,Not assigned,#,SEO,3
0,Business and Accounting,SLBSB50215,SEMG,3
0,Construction,OCPC50210,DIRECT,3
0,IT,PMP,DIRECT,3
0,Work Health Safety (Property),OBSB41412,EDM,3
0,Education,OCHC30113,SEO,3
0,Property,OCPP30211,SEMG,3
0,Education,OCHC30213,SKNV,3
0,Education,BA-EDUEC2,SEMG,3
0,Business (Property),OAHC31410,SEMG,3
0,Education,OCHC30213,SEO,3
0,IT,ELEVITPKG,SEO,3
0,IT,CERPSCM,SEO,3
0,Admin,OBSB30415,SEO,3
0,Work Health Safety (Property),OBSB41412,SKLM,3
0,Events+Hospitality,OSIT40313,SKLM,3
0,Not assigned,#,SKNV,3
0,HR,BA-BUSLSC2,SKLM,3
0,Community Work,OCHC50612,SKLM,3
0,Finance,KFNS41512U,DIRECT,3
0,Education,OCHC30113,SEMG,3
0,Business (Property),OAHC50410,SKLM,3
0,Education,GD-TEAPRI2,SEO,3
0,Business and Accounting,MA-PACC,SKLM,3
0,Business and Accounting,OHLT32512,SEMG,3
0,Community Work (Medical),OCHC30212,SK_OTHER,3
0,IT,CCNA,DIRECT,3
0,IT,S326S,SEO,3
0,Community Work,OCHC40413,SEO,3
0,Not assigned,#,NON-CORE,3
0,Not assigned,#,SKLM,3
0,Natural Health,DBTRFTPY,DSPP,3
0,Property,#,SKLM,3
0,PR,062179D,SEO,3
1,Community Work,OCHC40413,DIRECT,3
0,Counselling,MACAPPTFH11,DSPP,3
0,Business and Accounting,OFNS50215,SEMG,3
0,Education,GD-TEAPRI2,SEMG,3
0,Natural Health,ADNMFT,SEMG,3
0,Not assigned,#,DIRECT,3
0,Arts,JBGD,SKNV,3
0,Counselling,DOCO,SEMG,3
0,Design,DIDDFT,EDM,3
0,Not assigned,#,SKLM,3
0,Community Work (Medical),OCHC30212,DIRECT,3
0,IT,CCNA,SEO,3
0,Community (Medical),OBSB31115,SEMG,3
0,Community (Medical),OHLT31812,SEMG,3
0,Community Work (Medical),OCHC30212,DIRECT,3
0,Arts,JBAE,SKNV,3
0,Community (Medical),OHLT52012,SEO,3
0,Natural Health,BHSNMPTU,SEMG,3
0,Construction,OCPC40110,DIRECT,3
0,Counselling,BA-SSPSY6,SEMG,3
0,Community (Medical),OHLT31812,SEMG,3
0,Marketing,51207-MKDEFH,SEMG,3
0,Logistics,S460S,SKLM,3
0,Business and Accounting,SLBSB51915,SEO,3
0,Not assigned,#,SEO,3
0,IT,TERP1E,SKLM,3
0,IT,CAPM,DIRECT,3
0,Arts (Arts team),CDPPTDEU,SEO,3
0,Education (Strategic HR),OTAE40110,SEO,3
0,Education (Strategic TESOL),TAC,SEO,3
0,Construction,OCPC40110-OCPC40308,SEMB,3
0,Counselling,DOCO,EDM,3
0,Law,BA-SSSCT,SK_OTHER,3
0,HR,OBSB50615,SKLM,3
0,IT,PMIACP,SKLM,3
0,Education,BA-EDUEC2,DIRECT,3
0,Not assigned,#,SEO,3
0,Not assigned,#,DIRECT,3
0,IT,TERP1E,SEO,3
0,IT,S326S,SKLM,3
0,Community Work (Medical),OCHC30212,SEO,3
0,Education (Strategic TESOL),TAD,DIRECT,3
0,Counselling,BACDEFT1FH,SEO,3
0,Construction,OCPC40110,SEMG,3
0,Community Work,OCHC40708,DIRECT,3
0,IT,OCPJSE7P,SEO,3
0,Business and Accounting,OFNS40211,SEO,3
0,Community Work (Medical),OCHC30408,SEO,3
0,Education (Strategic HR),OTAE40110,SEO,3
0,Property,KNSWCR,SEMG,3
0,Education (Strategic HR),OTAE40110,DIRECT,3
0,Not assigned,#,DIRECT,3
0,Work Health Safety (Property),OBSB41412,SKNV,3
0,Counselling,DOCO,SEO,3
0,Property,OCPP40307,SEO,3
0,Business and Accounting,OHLT32512,EDM,3
0,TESOL,A300S,SEMG,3
0,Counselling,BA-SSPSY6,SK_OTHER,3
0,IT,OBSB51413,SEO,3
0,Admin,OBSB30415,SKLM,3
0,Education,OCHC50113,9MSN,3
0,Education (Strategic TESOL),TAC,DIRECT,3
0,Not assigned,#,SEO,3
0,Community Work (Medical),OCHC30212,SEO,3
0,Property,OCPP50307,DIRECT,3
0,Education,BA-EDUEC2,DIRECT,3
0,Community Work,OCHC50612,DSPP,3
0,Admin,OBSB30415,DSPP,3
0,Community Work (Medical),OCHC30312,SEO,3
0,Community Work (Medical),OCHC30312,SKLM,3
0,IT,TFIN5E,SEO,3
0,Design,DGDFT,EDM,3
0,Business and Accounting,OBSB50207,SEMG,3
0,IT,CTAPLUS12,SEO,3
0,Community Work (Medical),OCHC30212,SKNV,3
0,IT,CERPAP,SEO,3
0,Community Work (Medical),OCHC30212,SEMG,3
0,TESOL,A300S,SKLM,3
0,Not assigned,#,SEMG,3
0,Law,BA-SSSCT,NON-CORE,3
0,Community Work (Medical),OCHC30312,SEO,3
1,Education (Strategic TESOL),TPD,SKLM,3
0,Business (Strategic HR),CERTIVFMB,SEO,3
0,Community (Medical),OHLT52012,SKLM,3
0,IT,TBW4E,DIRECT,3
0,Community (Medical),OHLT31812,SKNV,3
0,Not assigned,OBSB31115,SEMG,3
0,Construction,OCPC50210,DIRECT,3
0,Education,OCHC30113,DIRECT,3
0,Business (Property),OAHC50110,SKLM,3
0,Finance,CERTIVCM,SKLM,3
0,Property,KWARPSS,DIRECT,3
0,Business and Accounting,OFNS40611,SKLM,3
0,Community Work (Medical),OCHC30212,YAHO,3
0,Education (Strategic HR),OTAE40110,SEO,3
0,TESOL,A300S,DIRECT,3
0,Property,KQLDLP,DIRECT,3
0,Business (Property),OAHC50710,DIRECT,3
0,Community Work,OCHC40412,SEO,3
0,Counselling,DOCO,DSPP,3
0,Education,OCHC50113,SEO,3
0,Community Work (Medical),OCHC30212,NON-CORE,3
0,Logistics,S462S,SKLM,3
0,IT,S326S,SKLM,3
0,Not assigned,#,SKLM,3
0,Education,OCHC30213,DIRECT,3
0,Education (Strategic HR),OTAE40110,SEO,3
0,Property,KVICLP,SEMG,3
0,Community Work (Medical),OCHC30212,SEO,3
0,TESOL,M348S,SEO,3
0,IT,CAPM,SKLM,3
0,Education,GD-TEAPRI2,SEMG,3
0,Events & Hospitality (Strategic TESOL),OSIT31312,DIRECT,3
0,Community Work (Medical),OCHC30212,SEMG,3
0,Not assigned,#,SKLM,3
0,Education (Strategic TESOL),TAC,SEO,3
0,Marketing,OBSB60507,SKLM,3
0,Community (Medical),OHLT31812,DIRECT,3
0,Counselling,DOCO,SEMG,3
0,Business and Accounting,062172AFU,SKNV,3
0,Construction,OCPC50210,SEMG,3
0,Community Work (Medical),OCHC30212,SKLM,3
0,Education (Strategic TESOL),TPC,SKNV,3
0,Education (Strategic HR),OTAE40110,SEO,3
0,PR,062179D,SEMG,3
0,Business and Accounting,BA-BUSMGT4,SEMG,3
0,Business and Accounting,MA-BUSADM3,SK_OTHER,3
0,Construction,OCPC50210,SKNV,3
0,IT,MCSESI,SKLM,3
0,Not assigned,OBSB31015,SEMG,3
0,Community Work (Medical),OCHC30212,DSPB,3
0,Property,OCPP50307,NON-CORE,3
0,Business (Strategic HR),CERTIVFMB,SEO,3
0,Counselling,DOCO,SEO,3
0,Construction,OCPC40110,SEMG,3
0,Education (Strategic TESOL),TPD,DIRECT,3
0,Events+Hospitality,WB11ADBEM01FNSU,SEMB,3
0,Education,OCHC50113,SKNV,3
0,Community Work (Medical),OCHC30212,SKNV,3
0,Education,OCHC30113,SEMG,3
0,Counselling,BA-SSPSY6,SKLM,3
0,Education,OCHC30113,SEMG,3
0,Arts (Arts team),CDPPTDEU,SEMG,3
0,Education,OCHC30213,SKLM,3
0,Natural Health,ADNPFTSYD,SKLM,3
